,0
15457,44453.799999999974
15458,44282.39999999997
15459,44461.39999999998
15460,44333.699999999975
15461,44252.799999999974
15462,44389.49999999998
15463,44252.49999999998
15464,44260.49999999998
15465,44410.59999999998
15466,44279.299999999974
15467,44397.89999999998
15468,44211.599999999984
15469,44478.999999999985
15470,44165.29999999998
15471,44396.99999999998
15472,44374.299999999974
15473,44479.29999999998
15474,44389.699999999975
15475,44354.29999999997
15476,44400.49999999997
15477,44244.799999999974
15478,44306.799999999974
15479,44253.699999999975
15480,44396.09999999997
15481,44259.99999999997
15482,44302.09999999997
15483,44487.19999999996
15484,44292.59999999997
15485,44425.999999999956
15486,44314.999999999956
15487,44454.999999999956
15488,44273.29999999996
15489,44481.799999999974
15490,44364.799999999974
15491,44247.49999999997
15492,44445.19999999996
15493,44152.29999999997
15494,44345.399999999965
15495,44471.29999999997
15496,44248.69999999997
15497,44493.99999999997
15498,44304.69999999997
15499,44527.39999999997
15500,44427.99999999997
15501,44369.39999999997
15502,44405.39999999997
15503,44541.99999999997
15504,44161.39999999997
15505,44284.299999999974
15506,44517.39999999997
15507,44146.59999999997
15508,44442.99999999998
15509,44289.89999999997
15510,44595.59999999998
15511,44537.799999999974
15512,44511.799999999974
15513,44210.99999999998
15514,44313.299999999974
15515,44403.49999999998
15516,44199.599999999984
15517,44338.89999999999
15518,44480.39999999998
15519,44197.39999999998
15520,44447.299999999996
15521,44443.299999999996
15522,44306.29999999999
15523,44307.99999999999
15524,44518.09999999999
15525,44261.99999999999
15526,44554.99999999999
15527,44420.1
15528,44535.99999999999
15529,44397.6
15530,44634.69999999999
15531,44543.999999999985
15532,44492.69999999998
15533,44503.99999999999
15534,44249.79999999998
15535,44515.99999999999
15536,44191.499999999985
15537,44448.99999999999
15538,44362.499999999985
15539,44420.89999999999
15540,44319.799999999996
15541,44175.69999999998
15542,44249.19999999998
15543,44381.499999999985
15544,44370.29999999999
15545,44381.599999999984
15546,44350.29999999998
15547,44264.999999999985
15548,44327.799999999974
15549,44304.499999999985
15550,44383.09999999998
15551,44364.89999999998
15552,44318.89999999999
15553,44438.999999999985
15554,44234.79999999998
15555,44316.599999999984
15556,44508.29999999998
15557,44117.39999999998
15558,44306.09999999998
15559,44228.89999999999
15560,44329.09999999999
15561,44271.59999999999
15562,44340.89999999999
15563,44302.89999999999
15564,44350.19999999999
15565,44311.99999999999
15566,44410.79999999999
15567,44241.59999999999
15568,44521.8
15569,44249.7
15570,44676.80000000001
15571,44480.30000000001
15572,44432.00000000001
15573,44345.40000000001
15574,44366.200000000004
15575,44381.30000000001
15576,44304.400000000016
15577,44294.60000000001
15578,44345.000000000015
15579,44287.20000000001
15580,44284.900000000016
15581,44312.10000000001
15582,44387.10000000001
15583,44244.000000000015
15584,44469.2
15585,44436.4
15586,44358.8
15587,44324.2
15588,44368.90000000001
15589,44317.70000000001
15590,44330.700000000004
15591,44210.700000000004
15592,44220.90000000001
15593,44503.1
15594,44207.9
15595,44210.600000000006
15596,44242.50000000001
15597,44312.40000000001
15598,44233.20000000001
15599,44423.30000000001
15600,44134.200000000004
15601,44489.00000000001
15602,44222.600000000006
15603,44421.00000000001
15604,44460.00000000001
15605,44369.00000000001
15606,44464.00000000001
15607,44093.20000000001
15608,44383.00000000001
15609,44173.30000000001
15610,44516.00000000001
15611,44215.600000000006
15612,44361.700000000004
15613,44317.80000000001
15614,44280.60000000001
15615,44312.700000000004
15616,44360.8
15617,44400.4
15618,44383.99999999999
15619,44374.0
15620,44248.1
15621,44334.2
15622,44269.799999999996
15623,44509.9
15624,44116.9
15625,44385.2
15626,44417.100000000006
15627,44421.0
15628,44411.3
15629,44560.00000000001
15630,44295.20000000001
15631,44563.00000000001
15632,44265.20000000001
15633,44429.30000000001
15634,44297.600000000006
15635,44401.60000000001
15636,44335.000000000015
15637,44165.40000000001
15638,44530.000000000015
15639,44267.500000000015
15640,44424.000000000015
15641,44186.80000000001
15642,44487.000000000015
15643,44134.30000000002
15644,44326.60000000001
15645,44364.20000000002
15646,44278.900000000016
15647,44457.70000000002
15648,44385.80000000002
15649,44312.70000000001
15650,44250.70000000001
15651,44403.30000000002
15652,44268.20000000001
15653,44480.00000000001
15654,44123.70000000001
15655,44409.000000000015
15656,44294.90000000001
15657,44285.60000000001
15658,44263.8
15659,44336.8
15660,44394.3
15661,44406.5
15662,44322.7
15663,44536.00000000001
15664,44219.80000000001
15665,44431.200000000004
15666,44396.90000000001
15667,44400.00000000001
15668,44279.50000000001
15669,44308.80000000001
15670,44377.50000000001
15671,44292.80000000001
15672,44289.100000000006
15673,44291.60000000001
15674,44314.900000000016
15675,44386.80000000002
15676,44276.30000000002
15677,44531.500000000015
15678,44483.70000000001
15679,44442.90000000002
15680,44307.000000000015
15681,44449.000000000015
15682,44131.000000000015
15683,44348.000000000015
15684,44401.3
15685,44234.3
15686,44347.3
15687,44310.8
15688,44347.7
15689,44262.700000000004
15690,44441.8
15691,44353.700000000004
15692,44451.00000000001
15693,44416.50000000001
15694,44275.00000000001
15695,44615.0
15696,44595.9
15697,44675.80000000001
15698,44415.50000000001
15699,44517.00000000001
15700,44252.50000000001
15701,44317.30000000001
15702,44321.600000000006
15703,44341.20000000001
15704,44365.000000000015
15705,44163.000000000015
15706,44464.000000000015
15707,44402.70000000001
15708,44366.70000000001
15709,44373.00000000001
15710,44315.700000000004
15711,44363.100000000006
15712,44419.4
15713,44099.50000000001
15714,44306.50000000001
15715,44256.8
15716,44309.40000000001
15717,44309.50000000001
15718,44460.40000000001
15719,44329.50000000001
15720,44587.200000000004
15721,44479.200000000004
15722,44319.4
15723,44213.3
15724,44330.0
15725,44224.2
15726,44456.600000000006
15727,44220.7
15728,44445.09999999999
15729,44360.99999999999
15730,44196.69999999999
15731,44396.899999999994
15732,44221.299999999996
15733,44397.9
15734,44355.2
15735,44422.69999999999
15736,44329.39999999999
15737,44559.39999999999
15738,44416.999999999985
15739,44567.999999999985
15740,44200.69999999998
15741,44295.79999999999
15742,44320.89999999999
15743,44309.399999999994
15744,44416.29999999998
15745,44193.89999999998
15746,44366.899999999994
15747,44372.799999999996
15748,44430.19999999999
15749,44252.1
15750,44351.299999999996
15751,44497.49999999999
15752,44094.99999999999
15753,44345.499999999985
15754,44407.69999999999
15755,44276.89999999999
15756,44360.299999999996
15757,44293.69999999999
15758,44333.299999999996
15759,44495.59999999999
15760,44224.59999999999
15761,44222.29999999999
15762,44308.999999999985
15763,44200.49999999998
15764,44381.999999999985
15765,44269.499999999985
15766,44227.699999999975
15767,44434.99999999998
15768,44253.69999999998
15769,44405.69999999998
15770,44286.39999999998
15771,44313.79999999999
15772,44400.29999999999
15773,44215.99999999999
15774,44412.999999999985
15775,44172.099999999984
15776,44377.99999999998
15777,44243.39999999999
15778,44355.99999999998
15779,44303.59999999998
15780,44511.99999999998
15781,44662.89999999998
15782,44539.89999999998
15783,44488.59999999998
15784,44201.19999999998
15785,44453.99999999998
15786,44205.99999999998
15787,44305.39999999998
15788,44310.49999999997
15789,44322.799999999974
15790,44225.89999999998
15791,44261.199999999975
15792,44327.79999999998
15793,44264.39999999997
15794,44284.299999999974
15795,44355.59999999998
15796,44292.09999999998
15797,44406.09999999996
15798,44413.49999999997
15799,44355.69999999997
15800,44550.99999999997
15801,44436.49999999997
15802,44413.79999999997
15803,44348.799999999974
15804,44331.89999999997
15805,44273.399999999965
15806,44453.799999999974
15807,44282.39999999997
15808,44461.39999999998
15809,44333.699999999975
15810,44252.799999999974
15811,44389.49999999998
15812,44252.49999999998
15813,44260.49999999998
15814,44410.59999999998
15815,44279.299999999974
15816,44397.89999999998
15817,44211.599999999984
15818,44478.999999999985
15819,44165.29999999998
15820,44396.99999999998
15821,44374.299999999974
15822,44479.29999999998
15823,44389.699999999975
15824,44354.29999999997
15825,44400.49999999997
15826,44244.799999999974
15827,44306.799999999974
15828,44253.699999999975
15829,44396.09999999997
15830,44259.99999999997
15831,44302.09999999997
15832,44487.19999999996
15833,44292.59999999997
15834,44425.999999999956
15835,44314.999999999956
15836,44454.999999999956
15837,44273.29999999996
15838,44481.799999999974
15839,44364.799999999974
15840,44247.49999999997
15841,44445.19999999996
15842,44152.29999999997
15843,44345.399999999965
15844,44471.29999999997
15845,44248.69999999997
15846,44493.99999999997
15847,44304.69999999997
15848,44527.39999999997
15849,44427.99999999997
15850,44369.39999999997
15851,44405.39999999997
15852,44541.99999999997
15853,44161.39999999997
15854,44284.299999999974
15855,44517.39999999997
15856,44146.59999999997
15857,44442.99999999998
15858,44289.89999999997
15859,44595.59999999998
15860,44537.799999999974
15861,44511.799999999974
15862,44210.99999999998
15863,44313.299999999974
15864,44403.49999999998
15865,44199.599999999984
15866,44338.89999999999
15867,44480.39999999998
15868,44197.39999999998
15869,44447.299999999996
15870,44443.299999999996
15871,44306.29999999999
15872,44307.99999999999
15873,44518.09999999999
15874,44261.99999999999
15875,44554.99999999999
15876,44420.1
15877,44535.99999999999
15878,44397.6
15879,44634.69999999999
15880,44543.999999999985
15881,44492.69999999998
15882,44503.99999999999
15883,44249.79999999998
15884,44515.99999999999
15885,44191.499999999985
15886,44448.99999999999
15887,44362.499999999985
15888,44420.89999999999
15889,44319.799999999996
15890,44175.69999999998
15891,44249.19999999998
15892,44381.499999999985
15893,44370.29999999999
15894,44381.599999999984
15895,44350.29999999998
15896,44264.999999999985
15897,44327.799999999974
15898,44304.499999999985
15899,44383.09999999998
15900,44364.89999999998
15901,44318.89999999999
15902,44438.999999999985
15903,44234.79999999998
15904,44316.599999999984
15905,44508.29999999998
15906,44117.39999999998
15907,44306.09999999998
15908,44228.89999999999
15909,44329.09999999999
15910,44271.59999999999
15911,44340.89999999999
15912,44302.89999999999
15913,44350.19999999999
15914,44311.99999999999
15915,44410.79999999999
15916,44241.59999999999
15917,44521.8
15918,44249.7
15919,44676.80000000001
15920,44480.30000000001
15921,44432.00000000001
15922,44345.40000000001
15923,44366.200000000004
15924,44381.30000000001
15925,44304.400000000016
15926,44294.60000000001
15927,44345.000000000015
15928,44287.20000000001
15929,44284.900000000016
15930,44312.10000000001
15931,44387.10000000001
15932,44244.000000000015
15933,44469.2
15934,44436.4
15935,44358.8
15936,44324.2
15937,44368.90000000001
15938,44317.70000000001
15939,44330.700000000004
15940,44210.700000000004
15941,44220.90000000001
15942,44503.1
15943,44207.9
15944,44210.600000000006
15945,44242.50000000001
15946,44312.40000000001
15947,44233.20000000001
15948,44423.30000000001
15949,44134.200000000004
15950,44489.00000000001
15951,44222.600000000006
15952,44421.00000000001
15953,44460.00000000001
15954,44369.00000000001
15955,44464.00000000001
15956,44093.20000000001
15957,44383.00000000001
15958,44173.30000000001
15959,44516.00000000001
15960,44215.600000000006
15961,44361.700000000004
15962,44317.80000000001
15963,44280.60000000001
15964,44312.700000000004
15965,44360.8
15966,44400.4
15967,44383.99999999999
15968,44374.0
15969,44248.1
15970,44334.2
15971,44269.799999999996
15972,44509.9
15973,44116.9
15974,44385.2
15975,44417.100000000006
15976,44421.0
15977,44411.3
15978,44560.00000000001
15979,44295.20000000001
15980,44563.00000000001
15981,44265.20000000001
15982,44429.30000000001
15983,44297.600000000006
15984,44401.60000000001
15985,44335.000000000015
15986,44165.40000000001
15987,44530.000000000015
15988,44267.500000000015
15989,44424.000000000015
15990,44186.80000000001
15991,44487.000000000015
15992,44134.30000000002
15993,44326.60000000001
15994,44364.20000000002
15995,44278.900000000016
15996,44457.70000000002
15997,44385.80000000002
15998,44312.70000000001
15999,44250.70000000001
16000,44403.30000000002
16001,44268.20000000001
16002,44480.00000000001
16003,44123.70000000001
16004,44409.000000000015
16005,44294.90000000001
16006,44285.60000000001
16007,44263.8
16008,44336.8
16009,44394.3
16010,44406.5
16011,44322.7
16012,44536.00000000001
16013,44219.80000000001
16014,44431.200000000004
16015,44396.90000000001
16016,44400.00000000001
16017,44279.50000000001
16018,44308.80000000001
16019,44377.50000000001
16020,44292.80000000001
16021,44289.100000000006
16022,44291.60000000001
16023,44314.900000000016
16024,44386.80000000002
16025,44276.30000000002
16026,44531.500000000015
16027,44483.70000000001
16028,44442.90000000002
16029,44307.000000000015
16030,44449.000000000015
16031,44131.000000000015
16032,44348.000000000015
16033,44401.3
16034,44234.3
16035,44347.3
16036,44310.8
16037,44347.7
16038,44262.700000000004
16039,44441.8
16040,44353.700000000004
16041,44451.00000000001
16042,44416.50000000001
16043,44275.00000000001
16044,44615.0
16045,44595.9
16046,44675.80000000001
16047,44415.50000000001
16048,44517.00000000001
16049,44252.50000000001
16050,44317.30000000001
16051,44321.600000000006
16052,44341.20000000001
16053,44365.000000000015
16054,44163.000000000015
16055,44464.000000000015
16056,44402.70000000001
16057,44366.70000000001
16058,44373.00000000001
16059,44315.700000000004
16060,44363.100000000006
16061,44419.4
16062,44099.50000000001
16063,44306.50000000001
16064,44256.8
16065,44309.40000000001
16066,44309.50000000001
16067,44460.40000000001
16068,44329.50000000001
16069,44587.200000000004
16070,44479.200000000004
16071,44319.4
16072,44213.3
16073,44330.0
16074,44224.2
16075,44456.600000000006
16076,44220.7
16077,44445.09999999999
16078,44360.99999999999
16079,44196.69999999999
16080,44396.899999999994
16081,44221.299999999996
16082,44397.9
16083,44355.2
16084,44422.69999999999
16085,44329.39999999999
16086,44559.39999999999
16087,44416.999999999985
16088,44567.999999999985
16089,44200.69999999998
16090,44295.79999999999
16091,44320.89999999999
16092,44309.399999999994
16093,44416.29999999998
16094,44193.89999999998
16095,44366.899999999994
16096,44372.799999999996
16097,44430.19999999999
16098,44252.1
16099,44351.299999999996
16100,44497.49999999999
16101,44094.99999999999
16102,44345.499999999985
16103,44407.69999999999
16104,44276.89999999999
16105,44360.299999999996
16106,44293.69999999999
16107,44333.299999999996
16108,44495.59999999999
16109,44224.59999999999
16110,44222.29999999999
16111,44308.999999999985
16112,44200.49999999998
16113,44381.999999999985
16114,44269.499999999985
16115,44227.699999999975
16116,44434.99999999998
16117,44253.69999999998
16118,44405.69999999998
16119,44286.39999999998
16120,44313.79999999999
16121,44400.29999999999
16122,44215.99999999999
16123,44412.999999999985
16124,44172.099999999984
16125,44377.99999999998
16126,44243.39999999999
16127,44355.99999999998
16128,44303.59999999998
16129,44511.99999999998
16130,44662.89999999998
16131,44539.89999999998
16132,44488.59999999998
16133,44201.19999999998
16134,44453.99999999998
16135,44205.99999999998
16136,44305.39999999998
16137,44310.49999999997
16138,44322.799999999974
16139,44225.89999999998
16140,44261.199999999975
16141,44327.79999999998
16142,44264.39999999997
16143,44284.299999999974
16144,44355.59999999998
16145,44292.09999999998
16146,44406.09999999996
16147,44413.49999999997
16148,44355.69999999997
16149,44550.99999999997
16150,44436.49999999997
16151,44413.79999999997
16152,44348.799999999974
16153,44331.89999999997
16154,44273.399999999965
16155,44453.799999999974
16156,44282.39999999997
16157,44461.39999999998
16158,44333.699999999975
16159,44252.799999999974
16160,44389.49999999998
16161,44252.49999999998
16162,44260.49999999998
16163,44410.59999999998
16164,44279.299999999974
16165,44397.89999999998
16166,44211.599999999984
16167,44478.999999999985
16168,44165.29999999998
16169,44396.99999999998
16170,44374.299999999974
16171,44479.29999999998
16172,44389.699999999975
16173,44354.29999999997
16174,44400.49999999997
16175,44244.799999999974
16176,44306.799999999974
16177,44253.699999999975
16178,44396.09999999997
16179,44259.99999999997
16180,44302.09999999997
16181,44487.19999999996
16182,44292.59999999997
16183,44425.999999999956
16184,44314.999999999956
16185,44454.999999999956
16186,44273.29999999996
16187,44481.799999999974
16188,44364.799999999974
16189,44247.49999999997
16190,44445.19999999996
16191,44152.29999999997
16192,44345.399999999965
16193,44471.29999999997
16194,44248.69999999997
16195,44493.99999999997
16196,44304.69999999997
16197,44527.39999999997
16198,44427.99999999997
16199,44369.39999999997
16200,44405.39999999997
16201,44541.99999999997
16202,44161.39999999997
16203,44284.299999999974
16204,44517.39999999997
16205,44146.59999999997
16206,44442.99999999998
16207,44289.89999999997
16208,44595.59999999998
16209,44537.799999999974
16210,44511.799999999974
16211,44210.99999999998
16212,44313.299999999974
16213,44403.49999999998
16214,44199.599999999984
16215,44338.89999999999
16216,44480.39999999998
16217,44197.39999999998
16218,44447.299999999996
16219,44443.299999999996
16220,44306.29999999999
16221,44307.99999999999
16222,44518.09999999999
16223,44261.99999999999
16224,44554.99999999999
16225,44420.1
16226,44535.99999999999
16227,44397.6
16228,44634.69999999999
16229,44543.999999999985
16230,44492.69999999998
16231,44503.99999999999
16232,44249.79999999998
16233,44515.99999999999
16234,44191.499999999985
16235,44448.99999999999
16236,44362.499999999985
16237,44420.89999999999
16238,44319.799999999996
16239,44175.69999999998
16240,44249.19999999998
16241,44381.499999999985
16242,44370.29999999999
16243,44381.599999999984
16244,44350.29999999998
16245,44264.999999999985
16246,44327.799999999974
16247,44304.499999999985
16248,44383.09999999998
16249,44364.89999999998
16250,44318.89999999999
16251,44438.999999999985
16252,44234.79999999998
16253,44316.599999999984
16254,44508.29999999998
16255,44117.39999999998
16256,44306.09999999998
16257,44228.89999999999
16258,44329.09999999999
16259,44271.59999999999
16260,44340.89999999999
16261,44302.89999999999
16262,44350.19999999999
16263,44311.99999999999
16264,44410.79999999999
16265,44241.59999999999
16266,44521.8
16267,44249.7
16268,44676.80000000001
16269,44480.30000000001
16270,44432.00000000001
16271,44345.40000000001
16272,44366.200000000004
16273,44381.30000000001
16274,44304.400000000016
16275,44294.60000000001
16276,44345.000000000015
16277,44287.20000000001
16278,44284.900000000016
16279,44312.10000000001
16280,44387.10000000001
16281,44244.000000000015
16282,44469.2
16283,44436.4
16284,44358.8
16285,44324.2
16286,44368.90000000001
16287,44317.70000000001
16288,44330.700000000004
16289,44210.700000000004
16290,44220.90000000001
16291,44503.1
16292,44207.9
16293,44210.600000000006
16294,44242.50000000001
16295,44312.40000000001
16296,44233.20000000001
16297,44423.30000000001
16298,44134.200000000004
16299,44489.00000000001
16300,44222.600000000006
16301,44421.00000000001
16302,44460.00000000001
16303,44369.00000000001
16304,44464.00000000001
16305,44093.20000000001
16306,44383.00000000001
16307,44173.30000000001
16308,44516.00000000001
16309,44215.600000000006
16310,44361.700000000004
16311,44317.80000000001
16312,44280.60000000001
16313,44312.700000000004
16314,44360.8
16315,44400.4
16316,44383.99999999999
16317,44374.0
16318,44248.1
16319,44334.2
16320,44269.799999999996
16321,44509.9
16322,44116.9
16323,44385.2
16324,44417.100000000006
16325,44421.0
16326,44411.3
16327,44560.00000000001
16328,44295.20000000001
16329,44563.00000000001
16330,44265.20000000001
16331,44429.30000000001
16332,44297.600000000006
16333,44401.60000000001
16334,44335.000000000015
16335,44165.40000000001
16336,44530.000000000015
16337,44267.500000000015
16338,44424.000000000015
16339,44186.80000000001
16340,44487.000000000015
16341,44134.30000000002
16342,44326.60000000001
16343,44364.20000000002
16344,44278.900000000016
16345,44457.70000000002
16346,44385.80000000002
16347,44312.70000000001
16348,44250.70000000001
16349,44403.30000000002
16350,44268.20000000001
16351,44480.00000000001
16352,44123.70000000001
16353,44409.000000000015
16354,44294.90000000001
16355,44285.60000000001
16356,44263.8
16357,44336.8
16358,44394.3
16359,44406.5
16360,44322.7
16361,44536.00000000001
16362,44219.80000000001
16363,44431.200000000004
16364,44396.90000000001
16365,44400.00000000001
16366,44279.50000000001
16367,44308.80000000001
16368,44377.50000000001
16369,44292.80000000001
16370,44289.100000000006
16371,44291.60000000001
16372,44314.900000000016
16373,44386.80000000002
16374,44276.30000000002
16375,44531.500000000015
16376,44483.70000000001
16377,44442.90000000002
16378,44307.000000000015
16379,44449.000000000015
16380,44131.000000000015
16381,44348.000000000015
16382,44401.3
16383,44234.3
16384,44347.3
16385,44310.8
16386,44347.7
16387,44262.700000000004
16388,44441.8
16389,44353.700000000004
16390,44451.00000000001
16391,44416.50000000001
16392,44275.00000000001
16393,44615.0
16394,44595.9
16395,44675.80000000001
16396,44415.50000000001
16397,44517.00000000001
16398,44252.50000000001
16399,44317.30000000001
16400,44321.600000000006
16401,44341.20000000001
16402,44365.000000000015
16403,44163.000000000015
16404,44464.000000000015
16405,44402.70000000001
16406,44366.70000000001
16407,44373.00000000001
16408,44315.700000000004
16409,44363.100000000006
16410,44419.4
16411,44099.50000000001
16412,44306.50000000001
16413,44256.8
16414,44309.40000000001
16415,44309.50000000001
16416,44460.40000000001
16417,44329.50000000001
16418,44587.200000000004
16419,44479.200000000004
16420,44319.4
16421,44213.3
16422,44330.0
16423,44224.2
16424,44456.600000000006
16425,44220.7
16426,44445.09999999999
16427,44360.99999999999
16428,44196.69999999999
16429,44396.899999999994
16430,44221.299999999996
16431,44397.9
16432,44355.2
16433,44422.69999999999
16434,44329.39999999999
16435,44559.39999999999
16436,44416.999999999985
16437,44567.999999999985
16438,44200.69999999998
16439,44295.79999999999
16440,44320.89999999999
16441,44309.399999999994
16442,44416.29999999998
16443,44193.89999999998
16444,44366.899999999994
16445,44372.799999999996
16446,44430.19999999999
16447,44252.1
16448,44351.299999999996
16449,44497.49999999999
16450,44094.99999999999
16451,44345.499999999985
16452,44407.69999999999
16453,44276.89999999999
16454,44360.299999999996
16455,44293.69999999999
16456,44333.299999999996
16457,44495.59999999999
16458,44224.59999999999
16459,44222.29999999999
16460,44308.999999999985
16461,44200.49999999998
16462,44381.999999999985
16463,44269.499999999985
16464,44227.699999999975
16465,44434.99999999998
16466,44253.69999999998
16467,44405.69999999998
16468,44286.39999999998
16469,44313.79999999999
16470,44400.29999999999
16471,44215.99999999999
16472,44412.999999999985
16473,44172.099999999984
16474,44377.99999999998
16475,44243.39999999999
16476,44355.99999999998
16477,44303.59999999998
16478,44511.99999999998
16479,44662.89999999998
16480,44539.89999999998
16481,44488.59999999998
16482,44201.19999999998
16483,44453.99999999998
16484,44205.99999999998
16485,44305.39999999998
16486,44310.49999999997
16487,44322.799999999974
16488,44225.89999999998
16489,44261.199999999975
16490,44327.79999999998
16491,44264.39999999997
16492,44284.299999999974
16493,44355.59999999998
16494,44292.09999999998
16495,44406.09999999996
16496,44413.49999999997
16497,44355.69999999997
16498,44550.99999999997
16499,44436.49999999997
16500,44413.79999999997
16501,44348.799999999974
16502,44331.89999999997
16503,44273.399999999965
16504,44453.799999999974
16505,44282.39999999997
16506,44461.39999999998
16507,44333.699999999975
16508,44252.799999999974
16509,44389.49999999998
16510,44252.49999999998
16511,44260.49999999998
16512,44410.59999999998
16513,44279.299999999974
16514,44397.89999999998
16515,44211.599999999984
16516,44478.999999999985
16517,44165.29999999998
16518,44396.99999999998
16519,44374.299999999974
16520,44479.29999999998
16521,44389.699999999975
16522,44354.29999999997
16523,44400.49999999997
16524,44244.799999999974
16525,44306.799999999974
16526,44253.699999999975
16527,44396.09999999997
16528,44259.99999999997
16529,44302.09999999997
16530,44487.19999999996
16531,44292.59999999997
16532,44425.999999999956
16533,44314.999999999956
16534,44454.999999999956
16535,44273.29999999996
16536,44481.799999999974
16537,44364.799999999974
16538,44247.49999999997
16539,44445.19999999996
16540,44152.29999999997
16541,44345.399999999965
16542,44471.29999999997
16543,44248.69999999997
16544,44493.99999999997
16545,44304.69999999997
16546,44527.39999999997
16547,44427.99999999997
16548,44369.39999999997
16549,44405.39999999997
16550,44541.99999999997
16551,44161.39999999997
16552,44284.299999999974
16553,44517.39999999997
16554,44146.59999999997
16555,44442.99999999998
16556,44289.89999999997
16557,44595.59999999998
16558,44537.799999999974
16559,44511.799999999974
16560,44210.99999999998
16561,44313.299999999974
16562,44403.49999999998
16563,44199.599999999984
16564,44338.89999999999
16565,44480.39999999998
16566,44197.39999999998
16567,44447.299999999996
16568,44443.299999999996
16569,44306.29999999999
16570,44307.99999999999
16571,44518.09999999999
16572,44261.99999999999
16573,44554.99999999999
16574,44420.1
16575,44535.99999999999
16576,44397.6
16577,44634.69999999999
16578,44543.999999999985
16579,44492.69999999998
16580,44503.99999999999
16581,44249.79999999998
16582,44515.99999999999
16583,44191.499999999985
16584,44448.99999999999
16585,44362.499999999985
16586,44420.89999999999
16587,44319.799999999996
16588,44175.69999999998
16589,44249.19999999998
16590,44381.499999999985
16591,44370.29999999999
16592,44381.599999999984
16593,44350.29999999998
16594,44264.999999999985
16595,44327.799999999974
16596,44304.499999999985
16597,44383.09999999998
16598,44364.89999999998
16599,44318.89999999999
16600,44438.999999999985
16601,44234.79999999998
16602,44316.599999999984
16603,44508.29999999998
16604,44117.39999999998
16605,44306.09999999998
16606,44228.89999999999
16607,44329.09999999999
16608,44271.59999999999
16609,44340.89999999999
16610,44302.89999999999
16611,44350.19999999999
16612,44311.99999999999
16613,44410.79999999999
16614,44241.59999999999
16615,44521.8
16616,44249.7
16617,44676.80000000001
16618,44480.30000000001
16619,44432.00000000001
16620,44345.40000000001
16621,44366.200000000004
16622,44381.30000000001
16623,44304.400000000016
16624,44294.60000000001
16625,44345.000000000015
16626,44287.20000000001
16627,44284.900000000016
16628,44312.10000000001
16629,44387.10000000001
16630,44244.000000000015
16631,44469.2
16632,44436.4
16633,44358.8
16634,44324.2
16635,44368.90000000001
16636,44317.70000000001
16637,44330.700000000004
16638,44210.700000000004
16639,44220.90000000001
16640,44503.1
16641,44207.9
16642,44210.600000000006
16643,44242.50000000001
16644,44312.40000000001
16645,44233.20000000001
16646,44423.30000000001
16647,44134.200000000004
16648,44489.00000000001
16649,44222.600000000006
16650,44421.00000000001
16651,44460.00000000001
16652,44369.00000000001
16653,44464.00000000001
16654,44093.20000000001
16655,44383.00000000001
16656,44173.30000000001
16657,44516.00000000001
16658,44215.600000000006
16659,44361.700000000004
16660,44317.80000000001
16661,44280.60000000001
16662,44312.700000000004
16663,44360.8
16664,44400.4
16665,44383.99999999999
16666,44374.0
16667,44248.1
16668,44334.2
16669,44269.799999999996
16670,44509.9
16671,44116.9
16672,44385.2
16673,44417.100000000006
16674,44421.0
16675,44411.3
16676,44560.00000000001
16677,44295.20000000001
16678,44563.00000000001
16679,44265.20000000001
16680,44429.30000000001
16681,44297.600000000006
16682,44401.60000000001
16683,44335.000000000015
16684,44165.40000000001
16685,44530.000000000015
16686,44267.500000000015
16687,44424.000000000015
16688,44186.80000000001
16689,44487.000000000015
16690,44134.30000000002
16691,44326.60000000001
16692,44364.20000000002
16693,44278.900000000016
16694,44457.70000000002
16695,44385.80000000002
16696,44312.70000000001
16697,44250.70000000001
16698,44403.30000000002
16699,44268.20000000001
16700,44480.00000000001
16701,44123.70000000001
16702,44409.000000000015
16703,44294.90000000001
16704,44285.60000000001
16705,44263.8
16706,44336.8
16707,44394.3
16708,44406.5
16709,44322.7
16710,44536.00000000001
16711,44219.80000000001
16712,44431.200000000004
16713,44396.90000000001
16714,44400.00000000001
16715,44279.50000000001
16716,44308.80000000001
16717,44377.50000000001
16718,44292.80000000001
16719,44289.100000000006
16720,44291.60000000001
16721,44314.900000000016
16722,44386.80000000002
16723,44276.30000000002
16724,44531.500000000015
16725,44483.70000000001
16726,44442.90000000002
16727,44307.000000000015
16728,44449.000000000015
16729,44131.000000000015
16730,44348.000000000015
16731,44401.3
16732,44234.3
16733,44347.3
16734,44310.8
16735,44347.7
16736,44262.700000000004
16737,44441.8
16738,44353.700000000004
16739,44451.00000000001
16740,44416.50000000001
16741,44275.00000000001
16742,44615.0
16743,44595.9
16744,44675.80000000001
16745,44415.50000000001
16746,44517.00000000001
16747,44252.50000000001
16748,44317.30000000001
16749,44321.600000000006
16750,44341.20000000001
16751,44365.000000000015
16752,44163.000000000015
16753,44464.000000000015
16754,44402.70000000001
16755,44366.70000000001
16756,44373.00000000001
16757,44315.700000000004
16758,44363.100000000006
16759,44419.4
16760,44099.50000000001
16761,44306.50000000001
16762,44256.8
16763,44309.40000000001
16764,44309.50000000001
16765,44460.40000000001
16766,44329.50000000001
16767,44587.200000000004
16768,44479.200000000004
16769,44319.4
16770,44213.3
16771,44330.0
16772,44224.2
16773,44456.600000000006
16774,44220.7
